timestamp_local,rt_price,dam_price,total_load_mw,solar,wind,geothermal,biomass,biogas,small_hydro,coal,nuclear,natural_gas,large_hydro,power_storage,imports,other
2020-01-01 00:00:00,24.5317625,33.50861,22354.500000000004,-33.0,797.8333333333334,650.0833333333334,299.75,229.5,210.41666666666663,9.916666666666666,2273.3333333333335,8247.666666666666,1345.5833333333333,1.6666666666666667,8321.75,0.0
2020-01-01 01:00:00,25.7774266666667,31.25388,21613.0,-33.666666666666664,986.75,648.0833333333334,302.4166666666667,231.0,209.75,8.25,2272.6666666666665,8072.5,1230.4166666666667,-2.5,7684.833333333333,0.0
2020-01-01 02:00:00,26.0034941666667,32.43544,20999.75,-34.0,1036.4166666666667,645.9166666666666,304.5,230.41666666666663,210.75,8.666666666666666,2273.3333333333335,7311.5,1176.5833333333333,-0.75,7835.666666666667,0.0
2020-01-01 03:00:00,26.78788,31.44622,20641.5,-35.083333333333336,920.25,644.1666666666666,301.1666666666667,231.08333333333337,209.75,8.75,2273.3333333333335,7037.833333333333,1192.9166666666667,-0.9166666666666666,7857.333333333333,0.0
2020-01-01 04:00:00,25.075315,31.01156,20487.166666666668,-35.0,1288.75,643.9166666666666,302.0833333333333,232.0,209.41666666666663,9.583333333333334,2271.75,6526.166666666667,1241.0,6.083333333333333,7791.416666666667,0.0
2020-01-01 05:00:00,29.4578991666667,33.18019,20751.75,-35.666666666666664,1051.3333333333333,644.0833333333334,303.9166666666667,230.91666666666663,223.0,9.666666666666666,2272.3333333333335,6603.25,1565.6666666666667,8.083333333333334,7875.166666666667,0.0
2020-01-01 06:00:00,28.0943875,34.01609,21206.749999999996,-30.666666666666668,802.1666666666666,643.75,290.5833333333333,230.83333333333337,232.16666666666663,8.583333333333334,2272.4166666666665,6645.25,1825.1666666666667,5.333333333333333,8281.166666666666,0.0
2020-01-01 07:00:00,29.0264191666667,32.61785,21367.000000000004,857.0833333333334,962.6666666666666,644.5,282.6666666666667,230.83333333333337,233.75,8.5,2272.1666666666665,6092.583333333333,1718.5833333333333,0.1666666666666666,8063.5,0.0
2020-01-01 08:00:00,14.2541175,29.15303,21216.083333333332,4473.583333333333,1325.4166666666667,643.6666666666666,280.5833333333333,229.91666666666663,222.08333333333337,8.916666666666666,2272.6666666666665,4789.75,1195.1666666666667,-2.5833333333333335,5774.333333333333,0.0
2020-01-01 09:00:00,5.1718025,23.11281,20653.58333333333,6656.833333333333,1399.5,641.0,277.3333333333333,228.91666666666663,181.16666666666663,9.583333333333334,2272.6666666666665,4440.333333333333,769.3333333333334,19.083333333333332,3757.8333333333335,0.0
2020-01-01 10:00:00,-1.83662083333333,20.3442,19998.25,6717.25,1707.5833333333333,640.9166666666666,283.25,226.66666666666663,177.91666666666666,9.916666666666666,2272.8333333333335,4110.833333333333,454.9166666666667,3.5,3392.6666666666665,0.0
2020-01-01 11:00:00,-2.7152925,18.88059,19572.083333333336,6361.75,1878.9166666666667,638.1666666666666,288.4166666666667,228.08333333333337,175.58333333333334,10.333333333333334,2273.0833333333335,4075.3333333333335,600.8333333333334,24.416666666666668,3017.1666666666665,0.0
2020-01-01 12:00:00,-8.26397416666667,16.06163,19383.666666666668,5963.166666666667,2623.1666666666665,637.25,292.0833333333333,227.5,176.83333333333334,9.5,2272.8333333333335,4100.833333333333,416.0833333333333,-8.166666666666666,2664.4166666666665,0.0
2020-01-01 13:00:00,-7.20075833333333,13.76122,19508.0,5348.5,2915.9166666666665,638.4166666666666,307.3333333333333,223.83333333333337,177.16666666666666,10.083333333333334,2272.0833333333335,4204.166666666667,666.5833333333334,28.75,2715.1666666666665,0.0
2020-01-01 14:00:00,-0.0097891666666666,17.19252,20373.5,5894.0,2910.0833333333335,639.0,315.5,230.08333333333337,193.91666666666663,9.583333333333334,2272.3333333333335,4492.416666666667,651.25,-1.0833333333333333,2765.3333333333335,0.0
2020-01-01 15:00:00,10.6464633333333,25.54745,21409.166666666664,3613.6666666666665,3178.0833333333335,640.25,311.25,230.83333333333337,201.91666666666663,10.0,2271.0,5051.083333333333,1227.0833333333333,4.833333333333333,4669.166666666667,0.0
2020-01-01 16:00:00,22.5148241666667,34.80798,22700.083333333332,743.9166666666666,3012.1666666666665,643.0,319.9166666666667,230.08333333333337,262.75,9.833333333333334,2270.9166666666665,5599.0,2205.25,-12.166666666666666,7403.25,0.0
2020-01-01 17:00:00,24.1312375,39.00551,25013.166666666668,-16.416666666666668,2959.8333333333335,644.0,319.6666666666667,230.58333333333337,270.0,8.75,2271.75,5997.666666666667,3172.5,-4.5,9154.833333333334,0.0
2020-01-01 18:00:00,23.5789441666667,38.79747,25570.333333333332,-32.416666666666664,2806.4166666666665,645.0,325.25,231.0,278.1666666666667,7.833333333333333,2272.0833333333335,6133.666666666667,3288.0833333333335,0.0833333333333333,9615.166666666666,0.0
2020-01-01 19:00:00,22.4097,38.1371,25413.666666666668,-32.0,3107.5,646.5,325.5,231.16666666666663,281.4166666666667,7.666666666666667,2271.5833333333335,6232.75,2900.5833333333335,-11.166666666666666,9441.0,0.0
2020-01-01 20:00:00,25.650655,38.0264,25005.666666666668,-32.0,2900.9166666666665,647.6666666666666,318.8333333333333,231.16666666666663,273.6666666666667,8.083333333333334,2272.6666666666665,6778.916666666667,2477.9166666666665,-1.5833333333333333,9127.833333333334,0.0
2020-01-01 21:00:00,27.0212891666667,35.49061,24079.333333333332,-32.0,2993.3333333333335,648.0833333333334,320.0833333333333,230.75,240.33333333333337,8.5,2272.75,6872.583333333333,2097.25,-1.25,8427.666666666666,0.0
2020-01-01 22:00:00,22.6458333333333,31.97709,22762.583333333336,-32.916666666666664,3355.1666666666665,647.8333333333334,305.1666666666667,226.25,218.83333333333337,8.333333333333334,2273.6666666666665,5904.416666666667,1817.5833333333333,0.0,8038.25,0.0
2020-01-01 23:00:00,19.5695083333333,30.61119,21343.5,-33.0,3343.75,649.3333333333334,302.1666666666667,229.83333333333337,211.75,7.166666666666667,2273.0,5304.166666666667,1611.8333333333333,-2.0,7443.5,0.0
2020-01-02 00:00:00,18.6989808333333,29.23575,20439.583333333332,-33.0,3375.5833333333335,650.1666666666666,302.5833333333333,231.58333333333337,209.75,6.916666666666667,2272.0833333333335,5353.75,1041.5,3.3333333333333335,7025.333333333333,0.0
2020-01-02 01:00:00,23.0503533333333,29.8828,19948.916666666664,-33.0,2906.8333333333335,651.5,299.75,232.0,186.5,7.083333333333333,2272.3333333333335,5045.583333333333,1122.4166666666667,6.5,7251.416666666667,0.0
2020-01-02 02:00:00,28.6602583333333,27.66116,19487.916666666668,-33.0,2357.5833333333335,651.25,300.4166666666667,231.33333333333337,160.08333333333334,7.083333333333333,2273.4166666666665,5229.25,942.3333333333334,-21.833333333333332,7368.166666666667,0.0
2020-01-02 03:00:00,29.4803425,29.5436,19348.5,-34.083333333333336,2404.5833333333335,652.0,294.25,231.25,195.91666666666663,7.333333333333333,2272.8333333333335,5372.25,960.1666666666666,-6.0,6992.0,0.0
2020-01-02 04:00:00,27.5402583333333,29.65306,19989.583333333332,-35.0,2476.6666666666665,652.8333333333334,296.25,231.16666666666663,208.5,7.5,2273.25,5857.666666666667,1178.0833333333333,-4.0,6842.666666666667,0.0
